rowid,artist,album,track,genre,release_year,null_response,duration_ms,time_signature,tempo,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,popularity,song_age,popularity_per_year
25890065,Juilliard String Quartet,"Schubert: String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"" & No. 12 in C Minor, D. 703 ""Quartettsatz""","String Quartet No. 14 in D Minor, D. 810 ""Death and the Maiden"": II. Andante con moto",chamber music,1960,0,908827,,94.373,7,0,0.292,0.144,-18.128,0.0474,0.893,0.695,0.22,0.118,1.0,66,0.0152
23706781,Ruggiero Ricci,Paganini: 24 Caprices,"24 Caprices for Solo Violin, Op. 1, MS 25: No. 18 in C Major. Corrente. Allegro",classical,1960,0,111093,,110.132,0,1,0.636,0.314,-16.76,0.063,0.961,0.434,0.143,0.9,1.0,66,0.0152
15635591,Anne Shelton,Swinging on a Star,Coming in on a Wing & a Prayer,big band,1960,0,165973,,105.646,3,1,0.665,0.258,-10.747,0.0555,0.962,1.26e-06,0.157,0.691,31.0,66,0.4697
150117500,Pedro Laza Y Sus Pelayeros,Fandango,El Cebú - Instrumental,cumbia,1960,0,155482,,130.123,3,1,0.58,0.872,-4.37,0.114,0.127,0.144,0.306,0.87,20.0,66,0.303
54942819,Columbia Symphony Orchestra,The Vivaldi Collection,"Gloria, RV 588: Gloria in Excelsis Deo",classical,1960,0,142453,,127.21,2,1,0.563,0.41,-15.256,0.0349,0.95,0.755,0.0952,0.31,1.0,66,0.0152
64772588,Malvina Reynolds,Another County Heard From,Faucets are Dripping,folk,1960,0,233347,,0.0,6,1,0.0,0.0524,-19.027,0.0,0.837,0.0,0.338,0.0,25.0,66,0.3788
47700230,Alaíde Costa,Alaide Canta Suavemente,História de Nossa História,bossa nova,1960,0,185707,,81.398,3,1,0.443,0.212,-9.006,0.0308,0.9,1.08e-06,0.253,0.432,1.0,66,0.0152
123231133,Nat King Cole,Wild Is Love,Stay With It - Remastered,christmas,1960,0,137400,,79.195,7,0,0.597,0.511,-6.898,0.0545,0.489,0.0,0.214,0.807,4.0,66,0.0606
109966928,Bryan Hyland,Four Little Heels / That's How Much (feat. John Dixon) [Mono Version],Four Little Heels,adult standards,1960,0,118945,,125.272,2,1,0.773,0.338,-14.215,0.0558,0.688,0.0,0.102,0.967,1.0,66,0.0152
2702569,Gerald Wiggins,Let's Make Love,Christmas Eve Waltz,cool jazz,1960,0,78560,,80.939,7,0,0.506,0.243,-17.753,0.0356,0.836,0.699,0.32,0.364,3.0,66,0.0455
2541807,Bo Diddley,In The Spotlight,Let Me In,blues,1960,0,116827,,76.929,4,1,0.617,0.66,-9.107,0.0358,0.703,0.0,0.0599,0.831,8.0,66,0.1212
5439965,New York Philharmonic,Mahler: Symphony No. 4 in G Major,Symphony No. 4 in G Major: Movement II. In gemächlicher Bewegung. Ohne Hast,classical,1960,0,278933,,138.438,5,1,0.32,0.077,-25.927,0.0372,0.974,0.684,0.101,0.271,1.0,66,0.0152
14544313,Miriam Makeba,"First Album: Rarity Music Pop, Vol. 175","Lakutshn, Ilanga",afropop,1960,0,129306,,123.861,10,1,0.385,0.178,-9.149,0.0381,0.988,6.47e-05,0.108,0.41,1.0,66,0.0152
7110751,Henry Mancini,High Time (Music From The Motion Picture Score),The Dean Speaks,exotica,1960,0,157000,,115.128,10,1,0.436,0.263,-18.298,0.0366,0.768,0.00574,0.114,0.435,1.0,66,0.0152
64766131,Harry Arnold and His Swedish Radio Studio Orchestra,The Moon And The Stars Vol. 1,Moonlight and Shadows,big band,1960,0,190914,,78.071,5,1,0.0961,0.348,-11.677,0.0337,0.892,0.468,0.157,0.0735,1.0,66,0.0152
15687816,Big Bill Broonzy,The Big Bill Broonzy Story,Stump Blues,blues,1960,0,229200,,92.196,4,1,0.699,0.271,-10.616,0.037,0.909,0.000245,0.141,0.365,4.0,66,0.0606
169344776,Paulinho Nogueira,"Brasil, Violão e Sambalanço!",Noite Cheia de Estrelas,bossa nova,1960,0,167107,,154.612,2,0,0.559,0.327,-17.111,0.058,0.878,0.942,0.102,0.911,1.0,66,0.0152
152532063,Hemant Kumar,Chayanika - Hemanta Mukherjee,Tandrahara Raat Oi Jege Roy,bangla pop,1960,0,204573,,133.566,4,1,0.404,0.192,-17.753,0.0323,0.985,0.0321,0.124,0.484,1.0,66,0.0152
34414511,Burl Ives,Return of the Wayfaring Stranger (Expanded Edition),Lilly Munroe,christmas,1960,0,162133,,71.025,2,0,0.503,0.13,-11.663,0.0544,0.864,0.000111,0.114,0.443,1.0,66,0.0152
23889099,Byron Janis,"Rachmaninoff: Piano Concerto No. 2; Two Preludes - The Mercury Masters, Vol. 1","Prelude in C-Sharp Minor, Op. 3 No. 2",classical piano,1960,0,227944,,103.252,8,1,0.472,0.118,-18.342,0.0674,0.991,0.91,0.0861,0.105,3.0,66,0.0455
135886875,B.B. King,The Great B.B. King,Days Of Old - Remastered,blues,1960,0,147187,,74.828,0,1,0.689,0.702,-4.146,0.0705,0.362,0.0,0.0438,0.781,5.0,66,0.0758
233301354,Hefny Ahmed Hassan,على بلادي وانت مين,على بلادي وانت مين,arabic rap,1960,0,889371,,131.328,11,0,0.451,0.265,-16.966,0.0509,0.894,3.15e-05,0.654,0.698,3.0,66,0.0455
152532060,Hemant Kumar,Chayanika - Hemanta Mukherjee,Amar Jiban Jeno Ekti Khata,bangla pop,1960,0,202453,,71.672,6,0,0.266,0.203,-18.42,0.0497,0.968,0.89,0.153,0.459,1.0,66,0.0152
4982246,Sonny Stitt,Swings The Most,The Gypsy,bebop,1960,0,244640,,134.396,3,1,0.584,0.221,-11.495,0.0521,0.794,0.000453,0.174,0.336,2.0,66,0.0303
15687815,Big Bill Broonzy,The Big Bill Broonzy Story,"Dialogue - Volume II, Track 1",blues,1960,0,384133,,85.458,2,1,0.605,0.216,-16.261,0.757,0.885,0.0,0.15,0.427,1.0,66,0.0152
158218662,The Philadelphia Brass Ensemble,The Antiphonal Music of Gabrieli,Canzon Septimi Toni No. 1,christmas,1960,0,224867,,93.533,3,1,0.326,0.152,-13.922,0.0308,0.991,0.906,0.0939,0.258,4.0,66,0.0606
110808019,Les Elgart & His Orchestra,The Band With That Sound,Begin The Beguine,big band,1960,0,161040,,148.27,5,1,0.698,0.421,-14.944,0.0429,0.601,0.787,0.252,0.894,17.0,66,0.2576
124982895,Buddy Greco,Songs for Swinging Losers,You Don't Know What Love Is,adult standards,1960,0,156587,,59.101,2,0,0.327,0.253,-14.756,0.0306,0.84,2.02e-06,0.232,0.184,1.0,66,0.0152
15635585,Anne Shelton,Swinging on a Star,Merry Christmas,big band,1960,0,138147,,75.426,10,1,0.442,0.454,-4.5,0.0268,0.972,0.0183,0.0952,0.571,5.0,66,0.0758
752332,Rosie & The Originals,Presenting Rosie & the Originals,No Other Love Will Ever Do,doo-wop,1960,0,179093,,93.564,7,1,0.574,0.3,-12.06,0.0356,0.909,0.388,0.272,0.328,15.0,66,0.2273
72293527,Ral Donner,I Don't Need You,School Of Heartbreak,doo-wop,1960,0,149893,,120.727,2,1,0.6,0.495,-9.546,0.0375,0.756,0.0,0.144,0.961,4.0,66,0.0606
123390761,Stan Getz,"At Large (Live In Kildevælds Church, Copenhagen, Denmark / 1960)","In The Night - Live In Kildevælds Church, Copenhagen, Denmark / 1960",bossa nova,1960,0,327840,,106.014,5,0,0.505,0.136,-16.859,0.0363,0.903,0.00024,0.119,0.579,2.0,66,0.0303
89494263,Los Cinco Latinos,La Historia,El Gran Simulador,bolero,1960,0,159451,,121.194,0,1,0.597,0.489,-7.96,0.0395,0.785,1.79e-05,0.167,0.756,1.0,66,0.0152
92851,Billy May & His Orchestra,Swings Rodgers And Hart,"Bewitched, Bothered And Bewildered",exotica,1960,0,259280,,142.86,5,1,0.343,0.181,-12.428,0.0323,0.904,0.0,0.45,0.314,15.0,66,0.2273
15823740,Judy Garland,Smile,Smile,christmas,1960,0,202000,,108.57,0,0,0.225,0.404,-12.402,0.0358,0.968,0.000136,0.914,0.15,21.0,66,0.3182
59848546,Kenny Burrell Trio,A Night At The Vanguard,"Trio - Live At The Village Vanguard, New York / 1959",cool jazz,1960,0,259973,,123.649,5,0,0.535,0.296,-23.29,0.0612,0.768,0.632,0.731,0.826,9.0,66,0.1364
135941807,Miriam Makeba,Miriam Makeba,Olilili,afropop,1960,0,153520,,98.266,4,1,0.281,0.108,-16.642,0.0518,0.97,0.0,0.24,0.169,9.0,66,0.1364
98720796,Elliot Lawrence,Bye Bye Birdie (Original Broadway Cast Recording),Bye Bye Birdie - Original Broadway Cast: How Lovely to Be a Woman,big band,1960,0,150973,,144.381,7,1,0.534,0.117,-17.005,0.0605,0.941,0.0,0.12,0.404,20.0,66,0.303
23508307,Louis Halsey,Britten: Partsongs; Hymn To The Virgin; Missa Brevis,"5 Flower Songs, Op. 47: 1. To Daffodils",choral,1960,0,112613,,97.776,3,1,0.281,0.0903,-27.54,0.0469,0.991,0.0633,0.087,0.0772,1.0,66,0.0152
97572329,Trio Tamaulipeco De Los Hermanos Samperio,Huapango de la Caña Brava,Desvelo de Amor (Bolero Son),bolero,1960,0,146610,,106.169,8,1,0.574,0.348,-8.05,0.0659,0.863,0.0,0.121,0.461,4.0,66,0.0606
5165846,Charlie Parker,Volume II,How High the Moon,bebop,1960,0,168021,,117.944,2,0,0.586,0.504,-13.896,0.0581,0.818,0.863,0.43,0.848,4.0,66,0.0606
23448317,Sun Ra,Holiday for Soul Dance,Early Autumn,free jazz,1960,0,285641,,117.206,0,1,0.411,0.212,-12.253,0.0363,0.886,0.0,0.159,0.278,5.0,66,0.0758
2483391,Brenda Lee,Brenda Lee,My Baby Likes Western Guys,christmas,1960,0,134960,,166.726,9,1,0.617,0.51,-9.79,0.0824,0.676,0.0,0.191,0.727,19.0,66,0.2879
32468943,Hemant Kumar,Shes Parjyanta (Original Motion Picture Soundtrack),Ei Meghla Dine Ekla,bangla pop,1960,0,169933,,115.919,2,1,0.541,0.28,-14.974,0.0366,0.98,0.594,0.113,0.712,26.0,66,0.3939
15687829,Big Bill Broonzy,The Big Bill Broonzy Story,"Dialogue - Volume II, Track 15",blues,1960,0,59493,,98.077,4,1,0.708,0.138,-19.221,0.0794,0.844,0.00256,0.188,0.455,1.0,66,0.0152
34174135,Al Hirt,"Swingin' Dixie! At Dan's Pier 600 in New Orleans, Vol. 3",Up a Lazy River,big band,1960,0,170467,,105.807,0,1,0.619,0.266,-13.407,0.0394,0.937,0.914,0.219,0.59,2.0,66,0.0303
123555393,Gerry Mulligan,Concert Jazz Band Live At The Village Vanguard,Blueport - Live At The Village Vanguard / 1960,cool jazz,1960,0,665373,,139.191,10,1,0.474,0.315,-18.051,0.149,0.285,0.00187,0.792,0.783,9.0,66,0.1364
3774066,Herbert von Karajan,Beethoven: Symphony No. 7 – Haydn: Symphony No. 104,"Symphony No. 104 in D Major, Hob. I:104 ""London"": II. Andante",classical,1960,0,494000,,71.231,7,1,0.158,0.0315,-24.572,0.0429,0.909,0.37,0.271,0.052,1.0,66,0.0152
47470921,Al Caiola,Percussion Espanol,La Paloma,exotica,1960,0,143053,,83.246,0,1,0.2,0.302,-13.475,0.0338,0.181,0.000611,0.255,0.628,1.0,66,0.0152
92686599,Los Romanceros,Chacha Linda y Otras Canciones de Serenata por los Romanceros,Si Me Quisieras,bolero,1960,0,162220,,173.612,5,1,0.366,0.283,-8.726,0.03,0.983,0.000135,0.0683,0.394,2.0,66,0.0303
4982243,Sonny Stitt,The Hard Swing,Presto,bebop,1960,0,205507,,110.176,8,1,0.646,0.295,-12.946,0.0557,0.831,0.252,0.123,0.695,6.0,66,0.0909
123360542,Paul Anka,Swings For Young Lovers (Remastered),I Can't Give You Anything But Love - Remastered,adult standards,1960,0,153560,,121.875,7,1,0.45,0.286,-10.794,0.033,0.653,0.0,0.101,0.546,4.0,66,0.0606
3886825,New York Philharmonic,"Bartók: Concerto for Orchestra, Sz. 116 & Music for Strings, Percussion & Celesta, Sz. 106","Concerto for Orchestra, Sz. 116: V. Finale. Pesante - Presto",classical,1960,0,559173,,61.273,2,1,0.174,0.282,-16.679,0.0518,0.829,0.853,0.195,0.116,1.0,66,0.0152
49726395,Jean Ritchie,"British Traditional Ballads in the Southern Mountains, Volume 1",Fair Annie of Lochroyan,folk,1960,0,545360,,80.869,3,1,0.512,0.0119,-16.508,0.112,0.991,0.0,0.105,0.519,1.0,66,0.0152
15815749,Elmer Snowden,Blues & Ballads (Remastered 2025),Elmer's Blues - Remastered 2025,blues,1960,0,209973,,124.641,0,1,0.613,0.117,-25.495,0.0514,0.856,0.747,0.0994,0.698,8.0,66,0.1212
49781412,Snooks Eaglin,Message from New Orleans,Give Me the Good Old Box-Car,blues,1960,0,207200,,124.135,8,1,0.645,0.199,-15.389,0.0439,0.794,7.9e-06,0.164,0.32,1.0,66,0.0152
51785947,Frank Sinatra,Ring-A-Ding-Ding! (50th Anniversary Edition),In the Still of the Night,christmas,1960,0,204960,,179.659,5,0,0.335,0.296,-14.535,0.0321,0.527,0.0,0.101,0.586,25.0,66,0.3788
111226077,Johnny Cash,Sings Hank Williams and Other Favorite Tunes (2017 Definitive Expanded Remastered Edition),I Walk the Line (Sings Hank Williams Album Version) (2017 Remaster),country,1960,0,160521,,105.858,10,1,0.77,0.487,-15.151,0.0367,0.736,0.0241,0.106,0.78,4.0,66,0.0606
2736880,Sister Rosetta Tharpe,Sister Rosetta Tharpe,Take My Hand Precious Lord,blues,1960,0,269533,,186.757,0,1,0.504,0.304,-12.281,0.0392,0.668,0.00353,0.0947,0.607,8.0,66,0.1212
6890997,New York Philharmonic,Beethoven: Symphonies Nos. 5 & 7,"Symphony No. 5 in C Minor, Op. 67: III. Scherzo. Allegro",classical,1960,0,298253,,114.618,0,0,0.345,0.123,-17.745,0.0429,0.732,0.836,0.252,0.209,2.0,66,0.0303
79681238,The Kingston Trio,Sold Out,Mangawani Mpulele,folk,1960,0,98067,,186.202,2,1,0.399,0.589,-11.109,0.285,0.514,0.0,0.246,0.72,2.0,66,0.0303
49726388,Jean Ritchie,"British Traditional Ballads in the Southern Mountains, Volume 1",Lord Bateman,folk,1960,0,365560,,99.894,11,1,0.586,0.0211,-17.104,0.0786,0.984,0.0,0.157,0.556,3.0,66,0.0455
14726003,Willie Dixon,Songs of Memphis Slim & Willie Dixon,44 Blues,blues,1960,0,156067,,101.368,5,1,0.498,0.382,-11.516,0.03,0.449,0.787,0.212,0.647,1.0,66,0.0152
34845303,Moacyr Silva,Sax - Voz,O Amor E A Rosa,brazilian jazz,1960,0,171227,,97.264,8,1,0.492,0.43,-9.189,0.0351,0.643,0.0,0.155,0.6,1.0,66,0.0152
139374001,The Swe-Danes,Scandinavian Shuffle,Swe-Dane Symphony,dansktop,1960,0,160627,,90.223,6,1,0.529,0.247,-13.97,0.142,0.941,0.00645,0.0666,0.542,3.0,66,0.0455
90843,Gigliola Cinquetti,Historia De Un Amor,Adiós Mariquita Linda,bolero,1960,0,179173,,103.432,0,1,0.737,0.273,-13.69,0.0341,0.822,0.0,0.122,0.845,21.0,66,0.3182
77406461,Furry Lewis,Furry Lewis,I Will Turn Your Money Green,country blues,1960,0,281027,,118.605,8,0,0.549,0.0704,-17.865,0.0456,0.974,9.02e-06,0.189,0.46,6.0,66,0.0909
49260039,Doris Day,What Every Girl Should Know,Mood Indigo,adult standards,1960,0,231507,,111.972,7,1,0.323,0.0723,-21.127,0.0349,0.973,0.000649,0.163,0.0746,4.0,66,0.0606
123464957,Dinah Shore,Dinah Sings Some Blues With Red,Who?,big band,1960,0,133200,,79.268,10,0,0.62,0.174,-14.032,0.043,0.799,0.0,0.112,0.436,2.0,66,0.0303
4982256,Sonny Stitt,Blows The Blues,Birth Of The Blues,bebop,1960,0,357520,,116.426,3,1,0.638,0.214,-14.185,0.0532,0.769,0.0,0.0982,0.399,20.0,66,0.303
166557409,Bola De Nieve,Bola de Nieve,Vete De Mi,bolero,1960,0,151387,,81.333,7,1,0.617,0.115,-16.802,0.231,0.971,3.44e-06,0.108,0.245,7.0,66,0.1061
102126612,Ary Lobo,Cheguei Na Lua,Chuva Miúda,forró,1960,0,137227,,92.311,5,0,0.516,0.605,-7.934,0.0421,0.627,0.0,0.523,0.857,22.0,66,0.3333
26318062,Johann Sebastian Bach,Bach: Complete Organ Works (Analogue Version - 1959-67),"Organ Sonata No. 4 in E Minor, BWV 528: II. Andante",classical,1960,0,218400,,100.488,11,0,0.214,0.0759,-20.811,0.0391,0.956,0.932,0.14,0.214,1.0,66,0.0152
235351792,Pannalal Bhattacharya,Lakshminarayan,Kangal Ami Phiri Pathe,devotional,1960,0,206973,,133.503,0,1,0.341,0.197,-18.943,0.0469,0.935,0.809,0.0995,0.203,14.0,66,0.2121
48991119,Eden Ahbez,Eden's Island,Eden's Cove,exotica,1960,0,164533,,110.776,0,0,0.451,0.32,-16.976,0.0308,0.856,3.56e-06,0.279,0.42,24.0,66,0.3636
35452993,Alvin & The Chipmunks,Around The World With The Chipmunks,The Brave Chipmunks,christmas,1960,0,109893,,102.791,0,0,0.768,0.675,-4.763,0.116,0.725,2.38e-05,0.857,0.48,9.0,66,0.1364
110669087,Modesto Duran & Orchestra,Fabulous Rhythms of Modesto,Jungle Dream,exotica,1960,0,152312,,128.478,0,1,0.662,0.578,-13.063,0.0739,0.714,0.715,0.101,0.624,10.0,66,0.1515
104630848,Tom Lehrer,Tom Lehrer In Concert,The Wild West Is Where I Want To Be - Live,comedy,1960,0,151533,,175.008,3,1,0.411,0.413,-15.858,0.843,0.917,0.0,0.955,0.781,4.0,66,0.0606
13724666,Kurt Edelhagen,Ballroom in London,Lambeth Walk,big band,1960,0,205160,,82.273,1,1,0.572,0.395,-10.789,0.0329,0.653,0.00362,0.129,0.655,1.0,66,0.0152
4352333,Philadelphia Orchestra,Orff: Carmina Burana [Expanded Edition],Carmina Burana (Cantiones Profanae): Reie,classical,1960,0,111133,,131.673,5,1,0.271,0.00227,-40.9,0.0387,0.977,0.115,0.106,0.116,1.0,66,0.0152
32067502,Bhimsen Joshi,Jata Pandharisi Abhang Vani,Pavalo Pandhani,bhajan,1960,0,390853,,147.847,10,1,0.433,0.531,-11.476,0.0307,0.684,0.0,0.116,0.762,3.0,66,0.0455
4349652,Philadelphia Orchestra,Shostakovich: Symphony No.1; other short works,"Symphony No. 1 in F Minor, Op. 10: II. Allegro",classical,1960,0,276293,,153.519,9,0,0.271,0.125,-21.015,0.0512,0.847,0.873,0.137,0.0938,3.0,66,0.0455
6890624,New York Philharmonic,Tchaikovsky: Ballet Music,"The Nutcracker Suite, Op. 71a, TH 35: IIb. Danses caractéristiques. Danse de la fée-dragée",classical,1960,0,99133,,129.735,4,0,0.477,0.0576,-31.57,0.032,0.902,0.879,0.309,0.105,33.0,66,0.5
5440063,New York Philharmonic,Leonard Bernstein Conducts Mahler,Symphony No. 5 in C-Sharp Minor: IV. Adagietto. Sehr langsam,classical,1960,0,661987,,82.399,5,1,0.119,0.0992,-22.454,0.0398,0.888,0.922,0.161,0.0352,2.0,66,0.0303
137581699,The Caprisians,A Lovely Way To Spend An Evening b/w Yibby Yeh,A Lovely Way To Spend An Evening,doo-wop,1960,0,129103,,205.332,7,1,0.275,0.442,-5.864,0.0389,0.867,0.0,0.152,0.446,4.0,66,0.0606
27774489,Amadeus Quartet,"Brahms: The String Quartets / Dvorak: ""Amerikanisches"" Quartett Op. 96","String Quartet No. 12 In F Major, Op. 96 ""American"" B. 179: 4. Finale (Vivace ma non troppo)",chamber music,1960,0,328000,,78.105,5,1,0.463,0.155,-11.972,0.044,0.943,0.0175,0.0971,0.371,2.0,66,0.0303
74934554,Dominic Behan,Down by the Liffeyside: Irish Street Ballads,Get Me Down Me Filling Knife,celtic,1960,0,114653,,116.972,7,1,0.678,0.182,-21.094,0.107,0.987,0.0383,0.24,0.895,3.0,66,0.0455
28819789,Nelson Gonçalves,Seleção de Ouro,Caminhemos,brega,1960,0,197333,,64.613,6,1,0.202,0.246,-10.149,0.0378,0.931,3.48e-05,0.265,0.163,18.0,66,0.2727
7110743,Henry Mancini,High Time (Music From The Motion Picture Score),So Neat,exotica,1960,0,191160,,127.803,2,0,0.453,0.267,-15.271,0.0305,0.876,0.498,0.306,0.391,20.0,66,0.303
2541803,Bo Diddley,In The Spotlight,Road Runner,blues,1960,0,167867,,131.918,4,1,0.54,0.784,-10.369,0.0575,0.137,0.00113,0.346,0.964,42.0,66,0.6364
75115397,Mississippi John Hurt,Satisfied,The Angels Laid Him Away,country blues,1960,0,305695,,96.384,0,1,0.379,0.176,-20.675,0.0343,0.961,0.708,0.195,0.594,6.0,66,0.0909
123231126,Nat King Cole,Wild Is Love,It's A Beautiful Evening - Remastered,christmas,1960,0,195320,,66.233,3,1,0.179,0.235,-12.4,0.0382,0.869,8.69e-06,0.343,0.163,5.0,66,0.0758
7102783,Walter Wanderley,Sucessos Dançantes Em Ritmo De Romance,Baby Rock,bossa nova,1960,0,165897,,89.287,10,1,0.675,0.602,-7.657,0.0515,0.336,0.0152,0.112,0.76,1.0,66,0.0152
88236146,Raquel Rastenni,TætPå (Vol. 5),Fiskerpigens sang,dansktop,1960,0,182108,,140.818,7,1,0.337,0.0986,-16.879,0.0367,0.952,0.0,0.513,0.37,1.0,66,0.0152
6891011,Columbia Symphony Orchestra,"Beethoven: Piano Concerto No. 3 in C Minor, Op. 37 (Gould Remastered)","Piano Concerto No. 3 in C Minor, Op. 37: I. Allegro con brio",classical,1960,0,1037360,,132.749,0,0,0.342,0.124,-20.689,0.0361,0.974,0.891,0.1,0.112,12.0,66,0.1818
13724660,Kurt Edelhagen,Holiday in Brazil,O Que E Que A Baiana Tem?,big band,1960,0,149467,,101.909,3,1,0.622,0.68,-9.035,0.0462,0.616,0.847,0.0601,0.764,4.0,66,0.0606
5440061,New York Philharmonic,Leonard Bernstein Conducts Mahler,"Symphony No. 5 in C-Sharp Minor: II. Stürmisch bewegt, mit größter Vehemenz",classical,1960,0,864587,,78.735,10,0,0.123,0.268,-17.589,0.0418,0.898,0.953,0.106,0.118,1.0,66,0.0152
24030340,Alfred Wallenstein,"Grieg: Piano Concerto in A Minor, Op. 16 - Liszt: Piano Concerto No. 1 in E-Flat Major","Piano Concerto No. 1 in E-Flat Major, S. 124: III. Allegretto vivace",classical,1960,0,228533,,84.477,3,0,0.417,0.192,-18.691,0.0335,0.936,0.248,0.215,0.199,22.0,66,0.3333
91298813,José Tobias,Estranha Magia,Lua...Luá,forró,1960,0,168760,,180.867,2,0,0.384,0.465,-11.198,0.0857,0.527,0.000389,0.177,0.798,20.0,66,0.303
26347800,Karl Ristenpart,Bach: Suites pour orchestre Nos. 1 - 4 (Mono Version),"Suite pour orchestre No. 3 in D Major, BWV 1068: II. Sarabande",classical,1960,0,325506,,119.819,2,1,0.175,0.152,-23.171,0.0451,0.892,0.921,0.133,0.039,2.0,66,0.0303
94645439,Cisco Houston,Cisco Houston Sings Songs of the Open Road,The Job I Left Behind Me,folk,1960,0,73533,,124.282,3,0,0.709,0.166,-17.063,0.187,0.979,0.00354,0.114,0.72,5.0,66,0.0758
29661210,Pete Seeger,Rainbow Quest,We are Moving on to Victory,folk,1960,0,104413,,146.306,0,1,0.47,0.377,-13.071,0.0674,0.963,0.0,0.147,0.755,2.0,66,0.0303
36501939,Lightnin' Hopkins,Autobiography in Blues,Get off My Toe,blues,1960,0,299637,,110.961,8,1,0.753,0.194,-11.68,0.118,0.961,5.64e-05,0.11,0.657,3.0,66,0.0455
47580734,Giorgos Moutsios,Ornithes Tou Aristofanous,I Vouli,entehno,1960,0,139040,,113.295,5,0,0.685,0.277,-12.758,0.0398,0.846,0.0,0.199,0.544,1.0,66,0.0152
2467874,Harry Belafonte,Swing Dat Hammer,Bald Headed Woman,calypso,1960,0,213022,,177.004,2,1,0.424,0.335,-12.848,0.591,0.865,0.0,0.638,0.23,7.0,66,0.1061
74808623,Lightnin' Slim,Lightning Slim presents Rooster Blues,Oh Baby,blues,1960,0,172293,,84.249,11,0,0.686,0.343,-14.693,0.0331,0.947,0.891,0.227,0.863,1.0,66,0.0152
23448327,Sun Ra,Fate in a Pleasant Mood,Ahnknation,free jazz,1960,0,208077,,143.182,8,0,0.596,0.266,-13.844,0.0588,0.136,1.2e-06,0.589,0.345,5.0,66,0.0758
28899639,Sérgio Ricardo,Não Gosto Mais De Mim: A Bossa Romântica De Sergio Ricardo,Zelão,bossa nova,1960,0,172600,,78.39,0,0,0.557,0.242,-11.201,0.0729,0.64,0.0,0.16,0.571,26.0,66,0.3939
96097562,Mark Dinning,Mark Dinning Presents Teen Angel,You Thrill Me,doo-wop,1960,0,141840,,100.048,11,1,0.66,0.326,-10.033,0.0276,0.785,0.0,0.11,0.687,2.0,66,0.0303
124982876,Buddy Greco,My Buddy,Misty,adult standards,1960,0,173373,,87.724,8,1,0.34,0.114,-19.098,0.0534,0.864,2.45e-05,0.462,0.285,8.0,66,0.1212
95411843,Johnny Mathis,The Ballads of Broadway,Spring Is Here,christmas,1960,0,231093,,133.408,5,0,0.25,0.321,-9.686,0.0347,0.915,2.81e-05,0.128,0.175,2.0,66,0.0303
123437251,João Gilberto,"O Amor, O Sorriso e a Flor (Ultimate Mix)",Discussão - Ultimate Mix,bossa nova,1960,0,111204,,79.216,0,1,0.423,0.384,-9.925,0.0389,0.786,0.0,0.375,0.682,16.0,66,0.2424
28897403,Marinês E Sua Gente,Marinês e Sua Gente,Chegou São João,forró,1960,0,151149,,130.414,9,1,0.826,0.506,-9.36,0.0332,0.259,0.0,0.139,0.963,1.0,66,0.0152
7110759,Henry Mancini,The Blues and the Beat,How Could You Do a Thing Like That to Me,exotica,1960,0,209816,,122.44,1,1,0.601,0.501,-7.394,0.0308,0.913,0.682,0.168,0.399,8.0,66,0.1212
51796066,Frank Sinatra,Nice 'n' Easy (Remastered / Expanded Edition),Nice 'n' Easy - Remastered 1999,christmas,1960,0,165760,,109.292,0,1,0.536,0.148,-14.903,0.031,0.773,0.0,0.101,0.509,58.0,66,0.8788
14486582,Ghantasala,Sri Venkateswara Mahatyam (Original Motion Picture Soundtrack),Sesha Sailavaasa,devotional,1960,0,186093,,81.729,6,1,0.612,0.486,-10.971,0.0549,0.954,0.0,0.069,0.809,1.0,66,0.0152
4349695,Philadelphia Orchestra,Rachmaninoff: Symphonies Nos. 1-3,"Symphony No. 3 in A Minor, Op. 44: I. Lento. Allegro molto",classical,1960,0,769160,,87.069,9,0,0.131,0.0906,-18.633,0.035,0.956,0.865,0.0624,0.0456,1.0,66,0.0152
